Date,Close,Open,Sentiment
2017-27-09,5937.79,5912.96,0
2017-28-09,5933.07,5920.65,0
2017-29-09,5979.3,5941.78,0
2017-02-10,5981.92,5988.96,0
2017-03-10,5995.06,5986.85,0
2017-04-10,5998.84,5983.31,0
2017-05-10,6057.14,6018.27,0
2017-06-10,6064.57,6037.44,0
2017-09-10,6058.53,6071.96,0
2017-10-10,6063.52,6078.27,0
2017-11-10,6081.25,6062.73,0
2017-12-10,6069.99,6072.21,0
2017-13-10,6092.45,6094.72,0
2017-16-10,6114.53,6108.66,0
2017-17-10,6122.61,6111.32,0
2017-18-10,6114.35,6128.91,0
2017-19-10,6092.62,6074.28,0
2017-20-10,6108.82,6114.46,0
2017-23-10,6067.83,6122.24,0
2017-24-10,6080.22,6078.02,0
2017-25-10,6055.04,6069.35,0
2017-26-10,6037.87,6056.05,0
2017-27-10,6213.47,6138.23,0
2017-30-10,6227.59,6209.8,0
2017-31-10,6248.56,6241.88,0
2017-01-11,6248.65,6274.26,0
2017-02-11,6236.39,6238.29,0
2017-03-11,6295.58,6266.19,0
2017-06-11,6313.61,6292.15,0
2017-07-11,6320.78,6314.69,0
2017-08-11,6345.81,6319.03,0
2017-09-11,6312.21,6295.29,0
2017-10-11,6309.07,6297.15,0
2017-13-11,6316.18,6286.01,0
2017-14-11,6293.64,6293.33,0
2017-15-11,6258.36,6261.27,0
2017-16-11,6339.14,6293.46,0
2017-17-11,6314.51,6343.64,0
2017-20-11,6308.61,6319.57,0
2017-21-11,6378.63,6336.91,0
2017-22-11,6386.12,6384.13,0
2017-24-11,6409.29,6393.33,0
2017-27-11,6405.97,6409.52,0
2017-28-11,6422.56,6419.48,0
2017-29-11,6311.37,6412.69,0
2017-30-11,6365.56,6337.34,0
2017-01-12,6337.87,6325.61,0
2017-04-12,6263.7,6380.68,0
2017-05-12,6265.11,6242.47,0
2017-06-12,6293.05,6243.72,0
2017-07-12,6316.28,6300.64,0
2017-08-12,6344.57,6364.6,0
2017-11-12,6393.89,6351.24,0
2017-12-12,6383.65,6389.47,0
2017-13-12,6394.67,6405.41,0
2017-14-12,6389.91,6407.25,0
2017-15-12,6466.32,6405.15,0
2017-18-12,6513.27,6504.89,0
2017-19-12,6480.67,6505.35,0
2017-20-12,6472.48,6504.55,0
2017-21-12,6472.69,6481.08,0
2017-22-12,6465.17,6462.55,0
2017-26-12,6433.16,6427.32,0
2017-27-12,6435.15,6437.06,0
2017-28-12,6441.42,6449.52,0
2017-29-12,6396.42,6439.9,0
2018-02-01,6511.34,6431.59,0
2018-03-01,6575.8,6520.03,0
2018-04-01,6584.58,6595.75,0
2018-05-01,6653.29,6613.12,0
2018-08-01,6676.63,6651.68,0
2018-09-01,6677.94,6692.87,0
2018-10-01,6662.66,6640.66,0
2018-11-01,6708.49,6675.69,0
2018-12-01,6758.54,6699.32,0
2018-16-01,6737.14,6807.85,0
2018-17-01,6810.28,6767.85,0
2018-18-01,6811.38,6804.59,0
2018-19-01,6834.33,6829.04,0
2018-22-01,6906.28,6829.55,0
2018-23-01,6963.46,6928.27,0
2018-24-01,6919.35,6975.38,0
2018-25-01,6916.3,6965.01,0
2018-26-01,7022.97,6956.66,0
2018-29-01,6988.32,7000.68,0
2018-30-01,6930.73,6910.39,0
2018-31-01,6949.99,6972.81,0
2018-01-02,6901.5,6910.57,0
2018-02-02,6760.29,6866.38,0
2018-05-02,6495.92,6687.47,0
2018-06-02,6665.98,6378.6,0
2018-07-02,6582.02,6632.98,0
2018-08-02,6306.1,6595.81,0
2018-09-02,6412.68,6395.16,0
2018-12-02,6523.85,6477.04,0
2018-13-02,6553.86,6482.77,0
2018-14-02,6675.03,6523.26,0
2018-15-02,6794.92,6734.34,0
2018-16-02,6770.66,6778.28,0
2018-20-02,6779.69,6742.15,0
2018-21-02,6759.26,6808.6,0
2018-22-02,6761.85,6793.08,0
2018-23-02,6896.6,6816.43,0
2018-26-02,6989.1,6933.82,0
2018-27-02,6900.35,6984.83,0
2018-28-02,6854.42,6945.2,0
2018-01-03,6750.54,6862.94,0
2018-02-03,6811.04,6661.91,0
2018-05-03,6881.28,6777.63,0
2018-06-03,6913.02,6919.79,0
2018-07-03,6929.39,6855.57,0
2018-08-03,6966.43,6955.85,0
2018-09-03,7101.18,7014.84,0
2018-12-03,7131.12,7122.47,0
2018-13-03,7046.51,7172.25,0
2018-14-03,7040.98,7077.85,0
2018-15-03,7030.97,7050.66,0
2018-16-03,7019.95,7058.12,0
2018-19-03,6864.88,6945.97,0
2018-20-03,6885.92,6871.09,0
2018-21-03,6853.45,6863.29,0
2018-22-03,6682.26,6763.94,0
2018-23-03,6508.09,6683.19,0
2018-26-03,6753.83,6644.4,0
2018-27-03,6529.84,6791.39,0
2018-28-03,6460.81,6488.02,0
2018-29-03,6581.13,6493.51,0
2018-02-04,6390.84,6528.23,0
2018-03-04,6458.83,6448.05,0
2018-04-04,6560.06,6326.54,0
2018-05-04,6594.84,6619.22,0
2018-06-04,6433.21,6514.48,0
2018-09-04,6472.34,6488.48,0
2018-10-04,6615.87,6585.52,0
2018-11-04,6583.44,6578.84,0
2018-12-04,6656.26,6627.32,0
2018-13-04,6628.34,6696.02,0
2018-16-04,6675.18,6675.92,0
2018-17-04,6816.37,6738.65,0
2018-18-04,6833.21,6824.58,0
2018-19-04,6774.89,6793.07,0
2018-20-04,6667.75,6754.67,0
2018-23-04,6648.8,6699.16,0
2018-24-04,6509.05,6680.88,0
2018-25-04,6513.94,6514.32,0
2018-26-04,6649.65,6606.61,0
2018-27-04,6656.35,6748.59,0
2018-30-04,6605.57,6669.44,0
2018-01-05,6681.96,6592.93,0
2018-02-05,6644.48,6694.52,0
2018-03-05,6643.48,6608.7,0
2018-04-05,6769.12,6618.7,0
2018-07-05,6821.87,6803.45,0
2018-08-05,6815.48,6813.91,0
2018-09-05,6893.21,6830.54,0
2018-10-05,6963.55,6909.18,0
2018-11-05,6952.56,6948.87,0
2018-14-05,6964.37,6977.35,0
2018-15-05,6888.54,6909.32,0
2018-16-05,6929.97,6892.89,0
2018-17-05,6901.63,6905.75,0
2018-18-05,6866.25,6876.65,0
2018-21-05,6905.53,6920.32,0
2018-22-05,6893.62,6934.7,0
2018-23-05,6953.63,6847.27,0
2018-24-05,6949.7,6951.52,0
2018-25-05,6960.92,6951.47,0
2018-29-05,6926.54,6928.5,0
2018-30-05,6976.37,6955.59,0
2018-31-05,6967.73,6969.93,0
2018-01-06,7083.93,7010.08,0
2018-04-06,7143.57,7099.5,0
2018-05-06,7166.75,7162.41,0
2018-06-06,7210.08,7180.24,0
2018-07-06,7152.83,7212.43,0
2018-08-06,7152.62,7121.76,0
2018-11-06,7168.48,7149.65,0
2018-12-06,7209.18,7181.67,0
2018-13-06,7205.26,7219.58,0
2018-14-06,7279.59,7233.7,0
2018-15-06,7255.76,7245.16,0
2018-18-06,7251.41,7201.18,0
2018-19-06,7228.04,7158.8,0
2018-20-06,7280.7,7264.85,0
2018-21-06,7217.49,7304.05,0
2018-22-06,7197.51,7239.72,0
2018-25-06,7038.17,7131.05,0
2018-26-06,7068.2,7061.23,0
2018-27-06,6969.67,7096.6,0
2018-28-06,7031.6,6963.37,0
2018-29-06,7040.8,7071.49,0
2018-02-07,7097.82,6979.54,0
2018-03-07,7014.55,7121.71,0
2018-05-07,7101.05,7064,0
2018-06-07,7207.33,7114.17,0
2018-09-07,7276,7251.18,0
2018-10-07,7282.6,7287.05,0
2018-11-07,7243.98,7221.66,0
2018-12-07,7366.25,7276.38,0
2018-13-07,7375.82,7372.28,0
2018-16-07,7357.9,7381.03,0
2018-17-07,7403.89,7291.48,0
2018-18-07,7390.13,7407.25,0
2018-19-07,7352.36,7364.66,0
2018-20-07,7350.23,7379.13,0
2018-23-07,7371.78,7335.42,0
2018-24-07,7406.25,7455.51,0
2018-25-07,7508.59,7406.1,0
2018-26-07,7400.75,7404.56,0
2018-27-07,7296.78,7443.24,0
2018-30-07,7193.1,7292.72,0
2018-31-07,7231.98,7219.67,0
2018-01-08,7272.89,7269.2,0
2018-02-08,7372.15,7221.35,0
2018-03-08,7395.49,7389.36,0
2018-06-08,7438.99,7390.82,0
2018-07-08,7462.65,7459.32,0
2018-08-08,7469.54,7454.42,0
2018-09-08,7466.96,7467.51,0
2018-10-08,7408.3,7409.05,0
2018-13-08,7401.17,7420.18,0
2018-14-08,7447.17,7430.45,0
2018-15-08,7354.66,7385.67,0
2018-16-08,7374.29,7409.61,0
2018-17-08,7377.54,7352.63,0
2018-20-08,7371.42,7393.58,0
2018-21-08,7397.23,7393.46,0
2018-22-08,7424.6,7379.84,0
2018-23-08,7413.84,7420.31,0
2018-24-08,7485.4,7443.71,0
2018-27-08,7559.13,7527.37,0
2018-28-08,7570.25,7580.85,0
2018-29-08,7660.18,7585.13,0
2018-30-08,7642.67,7645.11,0
2018-31-08,7654.55,7634.44,0
2018-04-09,7622.32,7629.34,0
2018-05-09,7523.26,7600.95,0
2018-06-09,7453.17,7527.22,0
2018-07-09,7430.26,7402.19,0
2018-10-09,7447.68,7466.76,0
2018-11-09,7507.87,7415.09,0
2018-12-09,7488.06,7493.38,0
2018-13-09,7561.69,7535.23,0
2018-14-09,7545.5,7575.38,0
2018-17-09,7434.73,7522.59,0
2018-18-09,7494.4,7440.86,0
2018-19-09,7490.32,7498.24,0
2018-20-09,7569.03,7534.02,0
2018-21-09,7531.07,7587.39,0
2018-24-09,7548.75,7477.45,0
2018-25-09,7563.19,7552.02,0
2018-26-09,7563.09,7563.96,0
2018-27-09,7629.57,7600.35,0
2018-28-09,7627.65,7612.65,0
2018-01-10,7645.45,7673,0
2018-02-10,7628.28,7632.37,0
2018-03-10,7637.43,7663.09,0
2018-04-10,7490,7603.01,0
2018-05-10,7399.01,7482.04,0
2018-08-10,7352.82,7356.54,0
2018-09-10,7371.62,7352.44,0
2018-10-10,7044.5,7319.81,0
2018-11-10,6964.03,7013.48,0
2018-12-10,7157.21,7150.21,0
2018-15-10,7068.67,7129.31,0
2018-16-10,7276.43,7141.67,0
2018-17-10,7278.63,7310,0
2018-18-10,7116.09,7250.92,0
2018-19-10,7107.23,7169.45,0
2018-22-10,7141.21,7146.03,0
2018-23-10,7118.67,7002.69,0
2018-24-10,6789.15,7101.85,0
2018-25-10,7016.39,6891.27,0
2018-26-10,6852.4,6804.69,0
2018-29-10,6713.9,6954.69,0
2018-30-10,6810.12,6673.84,0
2018-31-10,6967.1,6933.11,0
2018-01-11,7069.17,6980.79,0
2018-02-11,6965.29,7042.3,0
2018-05-11,6937.09,6946.15,0
2018-06-11,6988.85,6939.13,0
2018-07-11,7203.13,7068.5,0
2018-08-11,7158.59,7176.19,0
2018-09-11,7039.15,7095.45,0
2018-12-11,6829.1,6990.37,0
2018-13-11,6830.91,6858.59,0
2018-14-11,6769.87,6896.2,0
2018-15-11,6890.45,6750.63,0
2018-16-11,6867.02,6823.03,0
2018-19-11,6642.92,6832.25,0
2018-20-11,6526.96,6475.68,0
2018-21-11,6575.66,6608.12,0
2018-23-11,6527.35,6525.02,0
2018-26-11,6678.34,6616.79,0
2018-27-11,6701.04,6639.39,0
2018-28-11,6913.33,6756.13,0
2018-29-11,6892.4,6890.84,0
2018-30-11,6949.01,6902.24,0
2018-03-12,7062.13,7106.84,0
2018-04-12,6795.21,7026.81,0
2018-06-12,6838.85,6652.13,0
2018-07-12,6613.27,6806.63,0
2018-10-12,6682.74,6603.36,0
2018-11-12,6704.24,6782.41,0
2018-12-12,6763.96,6800.55,0
2018-13-12,6767.97,6805.7,0
2018-14-12,6594.96,6679.91,0
2018-17-12,6448.39,6571,0
2018-18-12,6491.52,6503.12,0
2018-19-12,6342.97,6480.31,0
2018-20-12,6243.19,6312.72,0
2018-21-12,6046.56,6293.05,0
2018-24-12,5899.35,5994.08,0
2018-26-12,6262.77,5969.08,0
2018-27-12,6288.3,6168.6,0
2018-28-12,6285.27,6326.62,0
2018-31-12,6329.96,6354.84,0
2019-02-01,6360.87,6198.68,0
2019-03-01,6147.13,6274.76,0
2019-04-01,6422.67,6250.05,0
2019-07-01,6488.25,6434.55,0
2019-08-01,6551.85,6555.91,0
2019-09-01,6600.69,6576.54,0
2019-10-01,6620.94,6551.05,0
2019-11-01,6601.4,6579.89,0
2019-14-01,6541.04,6536.37,0
2019-15-01,6669.64,6571.15,0
2019-16-01,6668.56,6677.38,0
2019-17-01,6718.45,6646.19,0
2019-18-01,6784.61,6771.52,0
2019-22-01,6646.81,6736.65,0
2019-23-01,6658.76,6689.08,0
2019-24-01,6702.55,6680.34,0
2019-25-01,6787.37,6755.67,0
2019-28-01,6697.09,6691.84,0
2019-29-01,6632.79,6695.71,0
2019-30-01,6807.91,6708.56,0
2019-31-01,6906.84,6840.93,0
2019-01-02,6875.52,6872.73,0
2019-04-02,6959.96,6876.56,0
2019-05-02,7023.52,6969.37,0
2019-06-02,6997.62,7023.89,0
2019-07-02,6904.98,6934.33,0
2019-08-02,6913.13,6843.33,0
2019-11-02,6909.18,6941.26,0
2019-12-02,7014.67,6960.55,0
2019-13-02,7015.88,7038.32,0
2019-14-02,7022.42,6986.51,0
2019-15-02,7055.18,7066.38,0
2019-19-02,7066.61,7033.37,0
2019-20-02,7062.34,7070.24,0
2019-21-02,7035.16,7047.08,0
2019-22-02,7090.63,7055.2,0
2019-25-02,7115.43,7144.34,0
2019-26-02,7123.22,7098.97,0
2019-27-02,7117,7095.75,0
2019-28-02,7097.53,7093.2,0
2019-01-03,7151.57,7152.08,0
2019-04-03,7150.83,7193.88,0
2019-05-03,7156.79,7156.66,0
2019-06-03,7112.47,7156.24,0
2019-07-03,7026.88,7089.63,0
2019-08-03,7015.69,6940.9,0
2019-11-03,7164.02,7050.05,0
2019-12-03,7201.28,7176.23,0
2019-13-03,7256.98,7231.05,0
2019-14-03,7243.01,7257.31,0
2019-15-03,7306.99,7274.14,0
2019-18-03,7326.28,7311.63,0
2019-19-03,7349.28,7357.58,0
2019-20-03,7380.75,7348.99,0
2019-21-03,7493.27,7356.94,0
2019-22-03,7326.06,7458.44,0
2019-25-03,7316.96,7299.93,0
2019-26-03,7351.15,7378.23,0
2019-27-03,7308.19,7364.47,0
2019-28-03,7320.47,7325.06,0
2019-29-03,7378.77,7377.77,0
2019-01-04,7478.42,7450.81,0
2019-02-04,7499.64,7473.51,0
2019-03-04,7544.97,7538.17,0
2019-04-04,7540.57,7542.16,0
2019-05-04,7578.84,7564.27,0
2019-08-04,7599.74,7565.06,0
2019-09-04,7568.49,7571.88,0
2019-10-04,7611.49,7581.39,0
2019-11-04,7594.89,7621.4,0
2019-12-04,7628.15,7624.15,0
2019-15-04,7629.12,7630.6,0
2019-16-04,7654.73,7651.19,0
2019-17-04,7680.72,7705.32,0
2019-18-04,7689.72,7688.93,0
2019-22-04,7713.49,7658.37,0
2019-23-04,7810.71,7724.17,0
2019-24-04,7784.41,7813.02,0
2019-25-04,7816.92,7850.71,0
2019-26-04,7826.68,7791.15,0
2019-29-04,7839.04,7825.64,0
2019-30-04,7781.46,7769.3,0
2019-01-05,7751.85,7828.14,0
2019-02-05,7724.06,7751.64,0
2019-03-05,7845.73,7784.29,0
2019-06-05,7794.09,7662.92,0
2019-07-05,7640.15,7713.49,0
2019-08-05,7617.55,7623.32,0
2019-09-05,7582.75,7525.81,0
2019-10-05,7586.53,7556.04,0
2019-13-05,7324.13,7385.55,0
2019-14-05,7401.88,7366.64,0
2019-15-05,7503.25,7354.82,0
2019-16-05,7580.14,7509.9,0
2019-17-05,7503.68,7513.15,0
2019-20-05,7376.7,7391.73,0
2019-21-05,7451.02,7442.31,0
2019-22-05,7420.66,7413.84,0
2019-23-05,7307.93,7331.67,0
2019-24-05,7300.96,7353.97,0
2019-28-05,7278.38,7321.27,0
2019-29-05,7216.86,7222.55,0
2019-30-05,7245.4,7234.83,0
2019-31-05,7127.96,7148.71,0
2019-03-06,6978.02,7110.34,0
2019-04-06,7166.75,7056.18,0
2019-05-06,7220.9,7230.81,0
2019-06-06,7275.93,7229.86,0
2019-07-06,7417.29,7315.33,0
2019-10-06,7501.93,7472.6,0
2019-11-06,7513.85,7584.75,0
2019-12-06,7472.29,7493.55,0
2019-13-06,7510.68,7500.85,0
2019-14-06,7479.11,7476.47,0
2019-17-06,7526.52,7500.28,0
2019-18-06,7635.4,7606.61,0
2019-19-06,7667.74,7652.52,0
2019-20-06,7738.05,7770.17,0
2019-21-06,7728.78,7719.42,0
2019-24-06,7723.02,7737,0
2019-25-06,7591.54,7720.91,0
2019-26-06,7627.05,7642.92,0
2019-27-06,7657.05,7656.68,0
2019-28-06,7671.07,7674.52,0
2019-01-07,7768.14,7816.56,0
2019-02-07,7799.82,7763.03,0
2019-03-07,7857.69,7819.06,0
2019-05-07,7841.3,7806.07,0
2019-08-07,7785.79,7790.46,0
2019-09-07,7826.86,7748.29,0
2019-10-07,7903.4,7869.73,0
2019-11-07,7896.78,7918.65,0
2019-12-07,7943.24,7908.58,0
2019-15-07,7966.93,7961.07,0
2019-16-07,7927.08,7958.44,0
2019-17-07,7888.76,7927.91,0
2019-18-07,7904.13,7850.12,0
2019-19-07,7834.9,7944.86,0
2019-22-07,7905.12,7862.38,0
2019-23-07,7954.56,7946.05,0
2019-24-07,8010.6,7928.78,0
2019-25-07,7929.87,7979.14,0
2019-26-07,8016.95,7992.13,0
2019-29-07,7989.08,8010.05,0
2019-30-07,7952.47,7927.56,0
2019-31-07,7848.78,7972.76,0
2019-01-08,7801.15,7866.6,0
2019-02-08,7692.8,7740.91,0
2019-05-08,7415.69,7510.02,0
2019-06-08,7521.32,7492.02,0
2019-07-08,7551.9,7436.14,0
2019-08-08,7724.83,7608.03,0
2019-09-08,7646.27,7684.56,0
2019-12-08,7561.68,7597.19,0
2019-13-08,7728.15,7553.43,0
2019-14-08,7490.13,7594.64,0
2019-15-08,7484.89,7503.14,0
2019-16-08,7604.11,7548.9,0
2019-19-08,7719.32,7715.41,0
2019-20-08,7664.47,7708.31,0
2019-21-08,7733.22,7731.75,0
2019-22-08,7707.43,7750.98,0
2019-23-08,7464.99,7658.48,0
2019-26-08,7575.02,7540.69,0
2019-27-08,7566.03,7630.46,0
2019-28-08,7587.9,7536.7,0
2019-29-08,7702.31,7678.69,0
2019-30-08,7691,7743.23,0
2019-03-09,7609.51,7634.03,0
2019-04-09,7719.25,7683.78,0
2019-05-09,7862.54,7803.45,0
2019-06-09,7852.54,7868.87,0
2019-09-09,7832.4,7876.4,0
2019-10-09,7814.74,7793.28,0
2019-11-09,7887.58,7820.71,0
2019-12-09,7917.34,7931.96,0
2019-13-09,7892.95,7903.73,0
2019-16-09,7852.41,7833.73,0
2019-17-09,7888.79,7849.88,0
2019-18-09,7888.56,7877.58,0
2019-19-09,7901.79,7904.39,0
2019-20-09,7823.55,7901.46,0
2019-23-09,7818.61,7815.23,0
2019-24-09,7710.04,7855.97,0
2019-25-09,7803.54,7706.5,0
2019-26-09,7771.99,7794.28,0
2019-27-09,7681.58,7786.03,0
2019-30-09,7749.45,7705.97,0
2019-01-10,7684.14,7782.82,0
2019-02-10,7550.79,7627.59,0
2019-03-10,7638.39,7557.19,0
2019-04-10,7754.1,7677.33,0
2019-07-10,7725.13,7725.68,0
2019-08-10,7604.27,7671.38,0
2019-09-10,7690.53,7678.66,0
2019-10-10,7740.36,7688.42,0
2019-11-10,7843.87,7835.93,0
2019-14-10,7842.33,7834.74,0
2019-15-10,7942.85,7867.96,0
2019-16-10,7920.21,7911.99,0
2019-17-10,7942.14,7976.64,0
2019-18-10,7868.49,7938.3,0
2019-21-10,7940.33,7911.58,0
2019-22-10,7874.62,7968.25,0
2019-23-10,7889.47,7858.48,0
2019-24-10,7966.72,7956.23,0
2019-25-10,8029.22,7926.6,0
2019-28-10,8110.67,8071.39,0
2019-29-10,8047.51,8101.55,0
2019-30-10,8083.11,8056.9,0
2019-31-10,8083.83,8100.62,0
2019-01-11,8161.17,8121.95,0
2019-04-11,8210.66,8218.93,0
2019-05-11,8210.18,8225.35,0
2019-06-11,8196.03,8204.34,0
2019-07-11,8219.65,8237.68,0
2019-08-11,8255.89,8208.37,0
2019-11-11,8241.91,8212.37,0
2019-12-11,8263.79,8249.62,0
2019-13-11,8259.81,8235.68,0
2019-14-11,8257.83,8238.85,0
2019-15-11,8315.52,8303.84,0
2019-18-11,8328.48,8303.22,0
2019-19-11,8338.74,8357.43,0
2019-20-11,8283.75,8315.55,0
2019-21-11,8265.62,8273.95,0
2019-22-11,8272.05,8287.25,0
2019-25-11,8371.93,8309.55,0
2019-26-11,8385.75,8374.26,0
2019-27-11,8444.71,8407.23,0
2019-29-11,8403.68,8422.02,0
2019-02-12,8309.26,8409.87,0
2019-03-12,8254.74,8201.63,0
2019-04-12,8296.53,8291.86,0
2019-05-12,8308.4,8321.19,0
2019-06-12,8397.37,8370.23,0
2019-09-12,8362.74,8388.75,0
2019-10-12,8354.29,8364.55,0
2019-11-12,8402.61,8371.65,0
2019-12-12,8466.89,8391.91,0
2019-13-12,8487.71,8461.42,0
2019-16-12,8570.33,8544.26,0
2019-17-12,8575.7,8586.33,0
2019-18-12,8580.62,8587.2,0
2019-19-12,8641.29,8592.68,0
2019-20-12,8678.49,8666.57,0
2019-23-12,8696.01,8703.06,0
2019-24-12,8699.51,8705.3,0
2019-26-12,8778.31,8717.95,0
2019-27-12,8770.98,8805.86,0
2019-30-12,8709.73,8766.39,0
2019-31-12,8733.07,8681.33,0
2020-02-01,8872.22,8802.22,0
2020-03-01,8793.9,8755.17,0
2020-06-01,8848.52,8713.89,0
2020-07-01,8846.45,8857.14,0
2020-08-01,8912.37,8845.45,0
2020-09-01,8989.63,8990.04,0
2020-10-01,8966.64,9021.88,0
2020-13-01,9070.65,9007.94,0
2020-14-01,9033.42,9068.02,0
2020-15-01,9035.67,9039.31,0
2020-16-01,9125,9088.08,0
2020-17-01,9173.73,9159.48,0
2020-21-01,9166.63,9145.64,0
2020-22-01,9188.57,9212.35,0
2020-23-01,9216.98,9186.14,0
2020-24-01,9141.47,9266.35,0
2020-27-01,8952.18,8913.16,0
2020-28-01,9090.93,9013.23,0
2020-29-01,9101.61,9141.52,0
2020-30-01,9136.09,9038.92,0
2020-31-01,8991.51,9142.53,0
2020-03-02,9126.23,9033.52,0
2020-04-02,9334.06,9256.94,0
2020-05-02,9367.48,9441.34,0
2020-06-02,9445.92,9395.69,0
2020-07-02,9401.1,9397.77,0
2020-10-02,9516.84,9373.2,0
2020-11-02,9517.86,9567.81,0
2020-12-02,9613.2,9569.82,0
2020-13-02,9595.7,9540.67,0
2020-14-02,9623.58,9613.88,0
2020-18-02,9629.8,9567.27,0
2020-19-02,9718.73,9683.94,0
2020-20-02,9627.83,9696.66,0
2020-21-02,9446.69,9582.54,0
2020-24-02,9079.63,9055.3,0
2020-25-02,8834.87,9167.33,0
2020-26-02,8873.76,8883.01,0
2020-27-02,8436.67,8632.54,0
2020-28-02,8461.83,8133.85,0
2020-02-03,8877.98,8569.91,0
2020-03-03,8594.49,8892.68,0
2020-04-03,8949.28,8745.64,0
2020-05-03,8671.66,8713.19,0
2020-06-03,8530.34,8395.95,0
2020-09-03,7948.03,7912.14,0
2020-10-03,8372.27,8213.97,0
2020-11-03,8006.12,8166.26,0
2020-12-03,7263.65,7452.76,0
2020-13-03,7995.26,7683.04,0
2020-16-03,7020.38,7502.26,0
2020-17-03,7473.95,7198.53,0
2020-18-03,7175.18,7023.86,0
2020-19-03,7288.52,7190.21,0
2020-20-03,6994.29,7391.22,0
2020-23-03,7006.92,6952.71,0
2020-24-03,7553.82,7348.99,0
2020-25-03,7469.62,7543.96,0
2020-26-03,7897.13,7549.83,0
2020-27-03,7588.37,7657.44,0
2020-30-03,7889.01,7678.83,0
2020-31-03,7813.5,7855.74,0
2020-01-04,7486.29,7582.78,0
2020-02-04,7635.66,7445.88,0
2020-03-04,7528.11,7631.57,0
2020-06-04,8081.66,7819.06,0
2020-07-04,8049.31,8287.48,0
2020-08-04,8229.54,8134.3,0
2020-09-04,8238.53,8284.31,0
2020-13-04,8332.74,8209.68,0
2020-14-04,8692.16,8489.27,0
2020-15-04,8591.96,8548.47,0
2020-16-04,8757.83,8689.09,0
2020-17-04,8832.41,8876.66,0
2020-20-04,8726.51,8742.54,0
2020-21-04,8403,8639.74,0
2020-22-04,8664.63,8575.57,0
2020-23-04,8641.5,8693.73,0
2020-24-04,8786.6,8666.57,0
2020-27-04,8837.66,8865.58,0
2020-28-04,8677.6,8913.28,0
2020-29-04,8982.76,8871.04,0
2020-30-04,9000.51,9005.24,0
2020-01-05,8718.18,8791.88,0
2020-04-05,8834.11,8683.94,0
2020-05-05,8930.62,8922.39,0
2020-06-05,8984.86,8997.02,0
2020-07-05,9101.88,9104.67,0
2020-08-05,9220.35,9165.7,0
2020-11-05,9298.92,9155.21,0
2020-12-05,9112.45,9326.06,0
2020-13-05,9000.08,9123.69,0
2020-14-05,9094.43,8946.45,0
2020-15-05,9152.64,8976.29,0
2020-18-05,9331.93,9281.36,0
2020-19-05,9298.54,9326.28,0
2020-20-05,9485.02,9415.25,0
2020-21-05,9377.99,9487.63,0
2020-22-05,9413.99,9363.68,0
2020-26-05,9389.98,9570.53,0
2020-27-05,9442.05,9366.63,0
2020-28-05,9416.71,9404.83,0
2020-29-05,9555.52,9440.64,0
2020-01-06,9598.89,9526.43,0
2020-02-06,9657.31,9603.18,0
2020-03-06,9704.69,9689.72,0
2020-04-06,9629.66,9672.17,0
2020-05-06,9824.39,9673.09,0
2020-08-06,9901.52,9805.69,0
2020-09-06,9967.17,9861.18,0
2020-10-06,10094.26,10037.98,0
2020-11-06,9588.48,9907.56,0
2020-12-06,9663.77,9785.58,0
2020-15-06,9776.89,9517.14,0
2020-16-06,9949.37,9983.65,0
2020-17-06,9982.48,9998.86,0
2020-18-06,10012.05,9972.35,0
2020-19-06,10008.64,10104.63,0
2020-22-06,10130.33,10009,0
2020-23-06,10209.82,10192.42,0
2020-24-06,10002.7,10183.77,0
2020-25-06,10101.83,10003.5,0
2020-26-06,9849.36,10087.08,0
2020-29-06,9961.16,9850.55,0
2020-30-06,10156.85,9970.21,0
2020-01-07,10279.25,10160.41,0
2020-02-07,10341.89,10386.38,0
2020-06-07,10604.06,10487.7,0
2020-07-07,10524.01,10595.94,0
2020-08-07,10666.7,10594.41,0
2020-09-07,10754.59,10745.87,0
2020-10-07,10836.33,10751.77,0
2020-13-07,10602.21,10951.54,0
2020-14-07,10689.52,10502.85,0
2020-15-07,10701.68,10752.11,0
2020-16-07,10626.46,10589.86,0
2020-17-07,10645.22,10651.59,0
2020-20-07,10952.08,10672.96,0
2020-21-07,10833.07,11015.54,0
2020-22-07,10870.75,10850.92,0
2020-23-07,10580.59,10853.16,0
2020-24-07,10483.13,10389.53,0
2020-27-07,10674.38,10547.11,0
2020-28-07,10532.5,10644.33,0
2020-29-07,10662.98,10602.4,0
2020-30-07,10715.51,10578.62,0
2020-31-07,10905.88,10886.36,0
2020-03-08,11055.08,11018.02,0
2020-04-08,11096.54,11075.04,0
2020-05-08,11125.44,11107.24,0
2020-06-08,11267.08,11116.49,0
2020-07-08,11139.39,11235.23,0
2020-10-08,11085.17,11153.51,0
2020-11-08,10876.08,11039.68,0
2020-12-08,11157.72,10972.07,0
2020-13-08,11178.37,11174.64,0
2020-14-08,11164.45,11187.82,0
2020-17-08,11288.57,11231.97,0
2020-18-08,11399.03,11339.76,0
2020-19-08,11318.64,11397.23,0
2020-20-08,11477.05,11277.05,0
2020-21-08,11555.16,11476.85,0
2020-24-08,11626.17,11703.34,0
2020-25-08,11721.81,11610.58,0
2020-26-08,11971.94,11779.35,0
2020-27-08,11926.16,11997.89,0
2020-28-08,11995.85,11992.68,0
2020-31-08,12110.7,12017.46,0
